timestamp,ifInOctets_bytes,ifOutOctets_bytes,ifInErrors,onuOperStatus,debit_rx_mbps,debit_tx_mbps,utilization_pct,error_rate_pct,label_anomaly
2026-02-15 03:40:00,10796327865,9527060425,3,up,287.902,254.055,28.79,0.3407,0
2026-02-15 03:45:00,11991245371,8963621522,0,up,319.767,239.03,31.977,0.0153,0
2026-02-15 03:50:00,12399493935,7464626296,1,up,330.653,199.057,33.065,0.1877,0
2026-02-15 03:55:00,14789967506,10053443801,3,up,394.399,268.092,39.44,0.3334,0
2026-02-15 04:00:00,13666198806,10733513012,6,up,364.432,286.227,36.443,0.6382,0
2026-02-15 04:05:00,10348211755,8777224516,2,up,275.952,234.059,27.595,0.2306,0
2026-02-15 04:10:00,13635432251,9153404116,12,up,363.612,244.091,36.361,1.2881,0
2026-02-15 04:15:00,12518495408,8833799507,1,up,333.827,235.568,33.383,0.1269,0
2026-02-15 04:20:00,12058847849,9173932110,5,up,321.569,244.638,32.157,0.5459,0
2026-02-15 04:25:00,14088390154,8501256686,2,up,375.69,226.7,37.569,0.2172,0
2026-02-15 04:30:00,14748824247,8589226011,2,up,393.302,229.046,39.33,0.2662,0
2026-02-15 04:35:00,14591766187,9562417716,6,up,389.114,254.998,38.911,0.6488,0
2026-02-15 04:40:00,11803232400,11052721007,1,up,314.753,294.739,31.475,0.1405,0
2026-02-15 04:45:00,12637990508,7175926272,0,up,337.013,191.358,33.701,0.0407,0
2026-02-15 04:50:00,13646739904,8517554078,2,up,363.913,227.135,36.391,0.2938,0
2026-02-15 04:55:00,14661483575,7403223397,3,up,390.973,197.419,39.097,0.301,0
2026-02-15 05:00:00,12370300575,10272745770,6,up,329.875,273.94,32.987,0.6382,0
2026-02-15 05:05:00,12832587111,8016691201,13,up,342.202,213.778,34.22,1.3808,0
2026-02-15 05:10:00,11382522415,7131287178,0,up,303.534,190.168,30.353,0.0228,0
2026-02-15 05:15:00,11240974567,9285523543,3,up,299.759,247.614,29.976,0.3583,0
2026-02-15 05:20:00,14404728170,10430362003,4,up,384.126,278.143,38.413,0.4574,0
2026-02-15 05:25:00,15261078044,9311823793,17,up,406.962,248.315,40.696,1.7018,0
2026-02-15 05:30:00,13011584058,8836965802,11,up,346.976,235.652,34.698,1.143,0
2026-02-15 05:35:00,14705564314,9048460855,4,up,392.148,241.292,39.215,0.4985,0
2026-02-15 05:40:00,13694576739,10089360086,2,up,365.189,269.05,36.519,0.2951,0
2026-02-15 05:45:00,12108936386,7720203755,0,up,322.905,205.872,32.29,0.0705,0
2026-02-15 05:50:00,13694198078,8509238247,1,up,365.179,226.913,36.518,0.1939,0
2026-02-15 05:55:00,15547407592,8156465696,3,up,414.598,217.506,41.46,0.3519,0
2026-02-15 06:00:00,13068573988,7416259406,5,up,348.495,197.767,34.85,0.5167,0
2026-02-15 06:05:00,15589313757,8285131606,4,up,415.715,220.937,41.572,0.4036,0
2026-02-15 06:10:00,8998901461,9771491334,5,up,239.971,260.573,23.997,0.5009,0
2026-02-15 06:15:00,14419496444,9211433223,2,up,384.52,245.638,38.452,0.2243,0
2026-02-15 06:20:00,13262099132,9291861367,5,up,353.656,247.783,35.366,0.5202,0
2026-02-15 06:25:00,12654063423,8776602258,0,up,337.442,234.043,33.744,0.0621,0
2026-02-15 06:30:00,13269523223,9166640115,0,up,353.854,244.444,35.385,0.071,0
2026-02-15 06:35:00,9994578959,7796388995,0,up,266.522,207.904,26.652,0.0711,0
2026-02-15 06:40:00,12779016776,8304657268,8,up,340.774,221.458,34.077,0.8861,0
2026-02-15 06:45:00,13687452300,8823724385,0,up,364.999,235.299,36.5,0.0316,0
2026-02-15 06:50:00,15452683120,8912228913,6,up,412.072,237.659,41.207,0.6468,0
2026-02-15 06:55:00,12308724406,8956394429,1,up,328.233,238.837,32.823,0.1064,0
2026-02-15 07:00:00,11851622575,8481822983,2,up,316.043,226.182,31.604,0.2528,0
2026-02-15 07:05:00,12334732656,8234366779,9,up,328.926,219.583,32.893,0.9906,0
2026-02-15 07:10:00,14566758335,11893293277,3,up,388.447,317.154,38.845,0.3527,0
2026-02-15 07:15:00,13642782997,9563524827,0,up,363.808,255.027,36.381,0.0943,0
2026-02-15 07:20:00,12290627679,9052607637,1,up,327.75,241.403,32.775,0.1337,0
2026-02-15 07:25:00,13933396207,8383629204,10,up,371.557,223.563,37.156,1.0125,0
2026-02-15 07:30:00,13277897140,8157988514,2,up,354.077,217.546,35.408,0.2228,0
2026-02-15 07:35:00,14650615860,8489621385,3,up,390.683,226.39,39.068,0.3537,0
2026-02-15 07:40:00,12019266377,8928077853,2,up,320.514,238.082,32.051,0.2464,0
2026-02-15 07:45:00,12608932119,6678749211,1,up,336.238,178.1,33.624,0.1902,0
2026-02-15 07:50:00,12507429658,7000681768,1,up,333.531,186.685,33.353,0.1011,0
2026-02-15 07:55:00,10819963956,7965826727,4,up,288.532,212.422,28.853,0.4636,0
2026-02-15 08:00:00,13591389436,8839389317,5,up,362.437,235.717,36.244,0.5067,0
2026-02-15 08:05:00,13536162053,8377352292,1,up,360.964,223.396,36.096,0.1286,0
2026-02-15 08:10:00,13133053694,10154855469,6,up,350.215,270.796,35.021,0.6224,0
2026-02-15 08:15:00,12755525264,7090719325,7,up,340.147,189.086,34.015,0.7711,0
2026-02-15 08:20:00,10895791081,7847357438,10,up,290.554,209.263,29.055,1.0137,0
2026-02-15 08:25:00,12462483616,10198294951,0,up,332.333,271.955,33.233,0.0703,0
2026-02-15 08:30:00,12585224636,8760708501,1,up,335.606,233.619,33.561,0.1449,0
2026-02-15 08:35:00,11861413300,9540812073,7,up,316.304,254.422,31.63,0.7875,0
2026-02-15 08:40:00,12870975004,10748040586,0,up,343.226,286.614,34.323,0.0885,0
2026-02-15 08:45:00,13761380099,7906912427,0,up,366.97,210.851,36.697,0.0014,0
2026-02-15 08:50:00,16095742794,8522209660,8,up,429.22,227.259,42.922,0.8186,0
2026-02-15 08:55:00,13399960055,8343038157,1,up,357.332,222.481,35.733,0.1581,0
2026-02-15 09:00:00,13530641865,6601996240,2,up,360.817,176.053,36.082,0.2141,0
2026-02-15 09:05:00,13007747682,8303739308,2,up,346.873,221.433,34.687,0.2365,0
2026-02-15 09:10:00,10102935335,9536899363,7,up,269.412,254.317,26.941,0.7543,0
2026-02-15 09:15:00,13083240646,9184510175,1,up,348.886,244.92,34.889,0.1649,0
2026-02-15 09:20:00,13219862580,9265751080,8,up,352.53,247.087,35.253,0.8913,0
2026-02-15 09:25:00,17004606327,8236348205,3,up,453.456,219.636,45.346,0.3838,0
2026-02-15 09:30:00,12822031480,7945939360,2,up,341.921,211.892,34.192,0.2997,0
2026-02-15 09:35:00,13599937064,9938679620,1,up,362.665,265.031,36.266,0.1576,0
2026-02-15 09:40:00,13070328962,8110276753,1,up,348.542,216.274,34.854,0.1117,0
2026-02-15 09:45:00,11284332090,8929374910,3,up,300.916,238.117,30.092,0.3913,0
2026-02-15 09:50:00,14924945932,8794051394,2,up,397.999,234.508,39.8,0.2369,0
2026-02-15 09:55:00,14309294526,10137877111,9,up,381.581,270.343,38.158,0.9655,0
2026-02-15 10:00:00,14370875316,9630411790,2,up,383.223,256.811,38.322,0.2706,0
2026-02-15 10:05:00,11692714758,7284407327,2,up,311.806,194.251,31.181,0.2868,0
2026-02-15 10:10:00,15334401039,7395882472,2,up,408.917,197.224,40.892,0.2156,0
2026-02-15 10:15:00,10917084576,9224171661,6,up,291.122,245.978,29.112,0.6229,0
2026-02-15 10:20:00,14049299922,8558410534,2,up,374.648,228.224,37.465,0.2212,0
2026-02-15 10:25:00,16574967610,8153897203,1,up,441.999,217.437,44.2,0.1255,0
2026-02-15 10:30:00,11564905287,9676174859,7,up,308.397,258.031,30.84,0.7923,0
2026-02-15 10:35:00,12233081075,8819020460,3,up,326.215,235.174,32.622,0.3634,0
2026-02-15 10:40:00,13281950900,8679293395,3,up,354.185,231.448,35.419,0.3581,0
2026-02-15 10:45:00,12332025844,9432122643,3,up,328.854,251.523,32.885,0.3775,0
2026-02-15 10:50:00,10682705096,8236762190,5,up,284.872,219.647,28.487,0.5075,0
2026-02-15 10:55:00,13232986685,10248417149,1,up,352.88,273.291,35.288,0.1502,0
2026-02-15 11:00:00,11451871650,7809370709,0,up,305.383,208.25,30.538,0.0138,0
2026-02-15 11:05:00,13870908078,9304921583,6,up,369.891,248.131,36.989,0.6655,0
2026-02-15 11:10:00,11676906831,10109016988,0,up,311.384,269.574,31.138,0.0552,0
2026-02-15 11:15:00,15566146687,7199499168,5,up,415.097,191.987,41.51,0.5118,0
2026-02-15 11:20:00,11891376064,8269648092,0,up,317.103,220.524,31.71,0.0344,0
2026-02-15 11:25:00,12617753111,9807184651,1,up,336.473,261.525,33.647,0.1882,0
2026-02-15 11:30:00,14406289617,9822748106,0,up,384.168,261.94,38.417,0.026,0
2026-02-15 11:35:00,11186388701,8447502053,2,up,298.304,225.267,29.83,0.2954,0
2026-02-15 11:40:00,13483249397,7864615418,4,up,359.553,209.723,35.955,0.4235,0
2026-02-15 11:45:00,15183749837,9614393576,0,up,404.9,256.384,40.49,0.0752,0
2026-02-15 11:50:00,10593213905,9849973321,1,up,282.486,262.666,28.249,0.1858,0
2026-02-15 11:55:00,13415798327,7419573434,10,up,357.755,197.855,35.775,1.0651,0
2026-02-15 12:00:00,13534315400,7378949373,2,up,360.915,196.772,36.092,0.2336,0
2026-02-15 12:05:00,14356371023,8858140665,6,up,382.837,236.217,38.284,0.6489,0
2026-02-15 12:10:00,11176802630,9276388255,10,up,298.048,247.37,29.805,1.0479,0
2026-02-15 12:15:00,11045280834,8315463496,14,up,294.541,221.746,29.454,1.4652,0
2026-02-15 12:20:00,13947057965,9328069103,9,up,371.922,248.749,37.192,0.9144,0
2026-02-15 12:25:00,13592750860,7890008611,1,up,362.473,210.4,36.247,0.1527,0
2026-02-15 12:30:00,13519526239,6436292124,13,up,360.521,171.634,36.052,1.3141,0
2026-02-15 12:35:00,13670655929,8186262390,6,up,364.551,218.3,36.455,0.6694,0
2026-02-15 12:40:00,12053961063,8690445271,7,up,321.439,231.745,32.144,0.726,0
2026-02-15 12:45:00,13490799573,8339505641,0,up,359.755,222.387,35.975,0.0061,0
2026-02-15 12:50:00,13586589145,7425845622,12,up,362.309,198.023,36.231,1.2337,0
2026-02-15 12:55:00,11999896516,6745803309,6,up,319.997,179.888,32.0,0.6022,0
2026-02-15 13:00:00,16063594855,8092918087,5,up,428.363,215.811,42.836,0.5844,0
2026-02-15 13:05:00,13871286850,9554073723,0,up,369.901,254.775,36.99,0.034,0
2026-02-15 13:10:00,11248696991,9925164349,1,up,299.965,264.671,29.997,0.1059,0
2026-02-15 13:15:00,14159071933,9854283352,13,up,377.575,262.781,37.758,1.3108,0
2026-02-15 13:20:00,11589876369,7780533631,2,up,309.063,207.481,30.906,0.2778,0
2026-02-15 13:25:00,14364658250,7430913955,2,up,383.058,198.158,38.306,0.2029,0
2026-02-15 13:30:00,14949788036,9139016826,7,up,398.661,243.707,39.866,0.7329,0
2026-02-15 13:35:00,11832425348,9282328512,0,up,315.531,247.529,31.553,0.0366,0
2026-02-15 13:40:00,14642317403,9039175541,2,up,390.462,241.045,39.046,0.2158,0
2026-02-15 13:45:00,13775129959,6540444511,1,up,367.337,174.412,36.734,0.1885,0
2026-02-15 13:50:00,14419744751,7727774454,1,up,384.527,206.074,38.453,0.1722,0
2026-02-15 13:55:00,16112448947,8594272102,1,up,429.665,229.181,42.967,0.1471,0
2026-02-15 14:00:00,12738513717,9129270831,0,up,339.694,243.447,33.969,0.0943,0
2026-02-15 14:05:00,11937865541,9419163120,0,up,318.343,251.178,31.834,0.0759,0
2026-02-15 14:10:00,11724014773,8774302395,4,up,312.64,233.981,31.264,0.4091,0
2026-02-15 14:15:00,11840098801,8967361239,10,up,315.736,239.13,31.574,1.0073,0
2026-02-15 14:20:00,13003564807,8712835749,2,up,346.762,232.342,34.676,0.2844,0
2026-02-15 14:25:00,13662314360,9334616052,1,up,364.328,248.923,36.433,0.1415,0
2026-02-15 14:30:00,13560788008,8948815949,0,up,361.621,238.635,36.162,0.0693,0
2026-02-15 14:35:00,14427813617,8693038478,7,up,384.742,231.814,38.474,0.7091,0
2026-02-15 14:40:00,13145477979,8347238292,14,up,350.546,222.593,35.055,1.423,0
2026-02-15 14:45:00,15414316171,8709136624,1,up,411.048,232.244,41.105,0.1718,0
2026-02-15 14:50:00,12708165487,9126552077,1,up,338.884,243.375,33.888,0.1375,0
2026-02-15 14:55:00,17409266437,8901837027,3,up,464.247,237.382,46.425,0.368,0
2026-02-15 15:00:00,14110426072,9019155342,5,up,376.278,240.511,37.628,0.5972,0
2026-02-15 15:05:00,11774976848,10014717126,2,up,313.999,267.059,31.4,0.2431,0
2026-02-15 15:10:00,11438344315,8899444660,3,up,305.023,237.319,30.502,0.3978,0
2026-02-15 15:15:00,13884894054,7953286531,5,up,370.264,212.088,37.026,0.5043,0
2026-02-15 15:20:00,12773046113,9539533023,12,up,340.615,254.388,34.061,1.2935,0
2026-02-15 15:25:00,14249550778,7210984720,0,up,379.988,192.293,37.999,0.0721,0
2026-02-15 15:30:00,13870349258,7505737150,23,up,369.876,200.153,36.988,2.3782,0
2026-02-15 15:35:00,13010294462,8972601918,1,up,346.941,239.269,34.694,0.1991,0
2026-02-15 15:40:00,11791299894,9159470551,5,up,314.435,244.253,31.443,0.5138,0
2026-02-15 15:45:00,10739115621,7336371983,3,up,286.376,195.637,28.638,0.3398,0
2026-02-15 15:50:00,12421738950,8228783907,2,up,331.246,219.434,33.125,0.2667,0
2026-02-15 15:55:00,14473828101,7997703233,4,up,385.969,213.272,38.597,0.479,0
2026-02-15 16:00:00,13462197647,8121290005,2,up,358.992,216.568,35.899,0.2015,0
2026-02-15 16:05:00,11162961423,9601623698,0,up,297.679,256.043,29.768,0.0539,0
2026-02-15 16:10:00,13397759958,9356233154,2,up,357.274,249.5,35.727,0.2685,0
2026-02-15 16:15:00,13731874873,8605208543,2,up,366.183,229.472,36.618,0.2952,0
2026-02-15 16:20:00,11732924537,8059929405,0,up,312.878,214.931,31.288,0.0902,0
2026-02-15 16:25:00,13367117041,7228112591,10,up,356.456,192.75,35.646,1.0972,0
2026-02-15 16:30:00,13216678731,10094891411,1,up,352.445,269.197,35.244,0.1032,0
2026-02-15 16:35:00,11324821780,9237837886,2,up,301.995,246.342,30.2,0.2105,0
2026-02-15 16:40:00,13688515092,7893597477,0,up,365.027,210.496,36.503,0.0673,0
2026-02-15 16:45:00,14008235629,9369785480,3,up,373.553,249.861,37.355,0.307,0
2026-02-15 16:50:00,14830805708,8552318552,1,up,395.488,228.062,39.549,0.1471,0
2026-02-15 16:55:00,14784738231,8327841662,2,up,394.26,222.076,39.426,0.2688,0
2026-02-15 17:00:00,10955170745,9075443931,1,up,292.138,242.012,29.214,0.1018,0
2026-02-15 17:05:00,11647925562,7857549311,0,up,310.611,209.535,31.061,0.0221,0
2026-02-15 17:10:00,13936180545,8269212002,6,up,371.631,220.512,37.163,0.6042,0
2026-02-15 17:15:00,13934212872,8750712201,4,up,371.579,233.352,37.158,0.4099,0
2026-02-15 17:20:00,13936200105,8108068015,1,up,371.632,216.215,37.163,0.1667,0
2026-02-15 17:25:00,19193052097,9317503192,0,up,511.815,248.467,51.181,0.0195,0
2026-02-15 17:30:00,14024152554,10559483831,8,up,373.977,281.586,37.398,0.8027,0
2026-02-15 17:35:00,14913515883,7844301432,0,up,397.694,209.181,39.769,0.0744,0
2026-02-15 17:40:00,14627552777,6901595318,10,up,390.068,184.043,39.007,1.068,0
2026-02-15 17:45:00,14150941220,6553198926,2,up,377.358,174.752,37.736,0.2605,0
2026-02-15 17:50:00,12628450939,8469265473,1,up,336.759,225.847,33.676,0.1664,0
2026-02-15 17:55:00,14320376522,7938624649,5,up,381.877,211.697,38.188,0.5415,0
2026-02-15 18:00:00,11907800287,8840135618,8,up,317.541,235.737,31.754,0.8377,0
2026-02-15 18:05:00,12752010694,8762238590,1,up,340.054,233.66,34.005,0.1853,0
2026-02-15 18:10:00,12360552412,6965670563,2,up,329.615,185.751,32.961,0.2093,0
2026-02-15 18:15:00,13253951769,6746595236,2,up,353.439,179.909,35.344,0.2271,0
2026-02-15 18:20:00,16770587242,8931290903,10,up,447.216,238.168,44.722,1.0221,0
2026-02-15 18:25:00,10184057321,8765168843,4,up,271.575,233.738,27.157,0.4718,0
2026-02-15 18:30:00,14205859799,8184278371,1,up,378.823,218.247,37.882,0.1138,0
2026-02-15 18:35:00,10584972502,6909856389,0,up,282.266,184.263,28.227,0.0818,0
2026-02-15 18:40:00,12381707311,9112889956,1,up,330.179,243.01,33.018,0.1047,0
2026-02-15 18:45:00,14840097190,9941416029,1,up,395.736,265.104,39.574,0.1224,0
2026-02-15 18:50:00,13226241030,8912711825,1,up,352.7,237.672,35.27,0.1046,0
2026-02-15 18:55:00,11427551974,7747864523,4,up,304.735,206.61,30.473,0.4298,0
2026-02-15 19:00:00,11998396657,8671111491,0,up,319.957,231.23,31.996,0.0493,0
2026-02-15 19:05:00,14195366454,7211071926,1,up,378.543,192.295,37.854,0.196,0
2026-02-15 19:10:00,11974672555,9719989338,3,up,319.325,259.2,31.932,0.3924,0
2026-02-15 19:15:00,13465922278,8709708886,1,up,359.091,232.259,35.909,0.1375,0
2026-02-15 19:20:00,13196775647,6794957596,0,up,351.914,181.199,35.191,0.027,0
2026-02-15 19:25:00,12098729452,8313802036,0,up,322.633,221.701,32.263,0.0341,0
2026-02-15 19:30:00,16501711940,9104517063,0,up,440.046,242.787,44.005,0.0539,0
2026-02-15 19:35:00,14123422460,8280295712,7,up,376.625,220.808,37.662,0.7228,0
2026-02-15 19:40:00,9935400426,8339447928,4,up,264.944,222.385,26.494,0.429,0
2026-02-15 19:45:00,13418665545,7357743715,0,up,357.831,196.206,35.783,0.0267,0
2026-02-15 19:50:00,12082686317,9211369921,1,up,322.205,245.637,32.22,0.1984,0
2026-02-15 19:55:00,14467582502,7953834377,1,up,385.802,212.102,38.58,0.1306,0
2026-02-15 20:00:00,11876779836,6393079034,3,up,316.714,170.482,31.671,0.3451,0
2026-02-15 20:05:00,12944290104,8240748621,2,up,345.181,219.753,34.518,0.2959,0
2026-02-15 20:10:00,13920354964,9640489955,2,up,371.209,257.08,37.121,0.2624,0
2026-02-15 20:15:00,14488564430,8224528022,1,up,386.362,219.321,38.636,0.151,0
2026-02-15 20:20:00,11234533158,10423814459,0,up,299.588,277.968,29.959,0.0593,0
2026-02-15 20:25:00,12598160553,9068981826,5,up,335.951,241.84,33.595,0.5425,0
2026-02-15 20:30:00,12376961134,8975614697,8,up,330.052,239.35,33.005,0.8476,0
2026-02-15 20:35:00,12096006458,8492107794,11,up,322.56,226.456,32.256,1.154,0
2026-02-15 20:40:00,15905590428,8554323774,0,up,424.149,228.115,42.415,0.0242,0
2026-02-15 20:45:00,13762846194,8352356537,5,up,367.009,222.73,36.701,0.5387,0
2026-02-15 20:50:00,11139107771,8312151179,5,up,297.043,221.657,29.704,0.5186,0
2026-02-15 20:55:00,14570632566,9174447512,11,up,388.55,244.652,38.855,1.1758,0
2026-02-15 21:00:00,16467396010,7656414677,1,up,439.131,204.171,43.913,0.1166,0
2026-02-15 21:05:00,14751132785,7511449887,5,up,393.364,200.305,39.336,0.5422,0
2026-02-15 21:10:00,10731992303,7462493122,0,up,286.186,199.0,28.619,0.0225,0
2026-02-15 21:15:00,12362331335,10742252456,3,up,329.662,286.46,32.966,0.399,0
2026-02-15 21:20:00,15120385059,9173904903,1,up,403.21,244.637,40.321,0.1728,0
2026-02-15 21:25:00,12010420591,8940149428,5,up,320.278,238.404,32.028,0.586,0
2026-02-15 21:30:00,13824015599,7530472316,7,up,368.64,200.813,36.864,0.796,0
2026-02-15 21:35:00,14345048634,9270159281,1,up,382.535,247.204,38.253,0.1815,0
2026-02-15 21:40:00,11665084507,8504348656,2,up,311.069,226.783,31.107,0.2983,0
2026-02-15 21:45:00,13031247564,8846664854,0,up,347.5,235.911,34.75,0.05,0
2026-02-15 21:50:00,8020003939,7614197973,2,up,213.867,203.045,21.387,0.2158,0
2026-02-15 21:55:00,11511589464,8790878267,1,up,306.976,234.423,30.698,0.179,0
2026-02-15 22:00:00,12727205161,8186332287,0,up,339.392,218.302,33.939,0.0809,0
2026-02-15 22:05:00,11159741488,7832592452,8,up,297.593,208.869,29.759,0.8995,0
2026-02-15 22:10:00,15696047803,9384800057,0,up,418.561,250.261,41.856,0.0641,0
2026-02-15 22:15:00,10872527329,7033472418,4,up,289.934,187.559,28.993,0.404,0
2026-02-15 22:20:00,12431929933,9209543433,8,up,331.518,245.588,33.152,0.8834,0
2026-02-15 22:25:00,13330916409,9333443148,9,up,355.491,248.892,35.549,0.972,0
2026-02-15 22:30:00,15395005430,7714568795,6,up,410.533,205.722,41.053,0.6305,0
2026-02-15 22:35:00,10863517111,7775960042,0,up,289.694,207.359,28.969,0.0775,0
2026-02-15 22:40:00,14956982909,8394168419,6,up,398.853,223.844,39.885,0.6803,0
2026-02-15 22:45:00,13141117071,8916907477,1,up,350.43,237.784,35.043,0.1295,0
2026-02-15 22:50:00,11579123874,8466795083,10,up,308.777,225.781,30.878,1.0225,0
2026-02-15 22:55:00,13852812971,9073737146,4,up,369.408,241.966,36.941,0.4939,0
2026-02-15 23:00:00,13438519020,10449683940,6,up,358.361,278.658,35.836,0.6153,0
2026-02-15 23:05:00,12179658418,8099513143,0,up,324.791,215.987,32.479,0.0355,0
2026-02-15 23:10:00,13234938283,6849788730,3,up,352.932,182.661,35.293,0.3496,0
2026-02-15 23:15:00,12518131084,9479830908,6,up,333.817,252.795,33.382,0.6885,0
2026-02-15 23:20:00,13303789818,10367230586,7,up,354.768,276.459,35.477,0.791,0
2026-02-15 23:25:00,14167855812,9031515255,0,up,377.809,240.84,37.781,0.0116,0
2026-02-15 23:30:00,15622976485,7499180121,11,up,416.613,199.978,41.661,1.1198,0
2026-02-15 23:35:00,11175440589,8496771404,0,up,298.012,226.581,29.801,0.0177,0
2026-02-15 23:40:00,16484527565,7467328193,3,up,439.587,199.129,43.959,0.3813,0
2026-02-15 23:45:00,10050461715,9290355436,4,up,268.012,247.743,26.801,0.4729,0
2026-02-15 23:50:00,12885938475,7226414433,0,up,343.625,192.704,34.363,0.0454,0
2026-02-15 23:55:00,14051599600,8314366705,0,up,374.709,221.716,37.471,0.0197,0
2026-02-16 00:00:00,13567562191,7585510349,6,up,361.802,202.28,36.18,0.6147,0
2026-02-16 00:05:00,12144248256,8756263549,1,up,323.847,233.5,32.385,0.1942,0
2026-02-16 00:10:00,12797207455,8245836364,0,up,341.259,219.889,34.126,0.0453,0
2026-02-16 00:15:00,12348523527,8807948776,5,up,329.294,234.879,32.929,0.5753,0
2026-02-16 00:20:00,12196750507,8648132824,7,up,325.247,230.617,32.525,0.7566,0
2026-02-16 00:25:00,14463123302,7603807906,3,up,385.683,202.768,38.568,0.3541,0
2026-02-16 00:30:00,13687299390,9273817760,0,up,364.995,247.302,36.499,0.0703,0
2026-02-16 00:35:00,12033667387,8574527550,0,up,320.898,228.654,32.09,0.0061,0
2026-02-16 00:40:00,14541869803,7601872476,4,up,387.783,202.717,38.778,0.4827,0
2026-02-16 00:45:00,13608996745,10944358985,3,up,362.907,291.85,36.291,0.3195,0
2026-02-16 00:50:00,14405257837,9118105222,4,up,384.14,243.149,38.414,0.4208,0
2026-02-16 00:55:00,14116665426,8466375327,6,up,376.444,225.77,37.644,0.6711,0
2026-02-16 01:00:00,11819332857,10089736685,2,up,315.182,269.06,31.518,0.2278,0
