timestamp,ifInOctets_bytes,ifOutOctets_bytes,ifInErrors,onuOperStatus,debit_rx_mbps,debit_tx_mbps,utilization_pct,error_rate_pct,label_anomaly
2026-02-15 02:35:00,40335021610,26737997184,2,up,1075.601,713.013,100.0,0.2348,0
2026-02-15 02:40:00,32946550990,22317894291,7,up,878.575,595.144,87.857,0.7233,0
2026-02-15 02:45:00,28811464721,25722751738,0,up,768.306,685.94,76.831,0.0033,0
2026-02-15 02:50:00,36257277851,21575776922,3,up,966.861,575.354,96.686,0.3241,0
2026-02-15 02:55:00,28165459146,24935646541,7,up,751.079,664.951,75.108,0.7897,0
2026-02-15 03:00:00,33827099836,23060219754,4,up,902.056,614.939,90.206,0.4972,0
2026-02-15 03:05:00,25239706309,23703330349,3,up,673.059,632.089,67.306,0.3213,0
2026-02-15 03:10:00,27740383246,23643471259,5,up,739.744,630.493,73.974,0.5173,0
2026-02-15 03:15:00,33779570494,18167296473,11,up,900.789,484.461,90.079,1.1873,0
2026-02-15 03:20:00,35924327656,19464870981,4,up,957.982,519.063,95.798,0.4178,0
2026-02-15 03:25:00,33678618393,22776861887,8,up,898.096,607.383,89.81,0.8042,0
2026-02-15 03:30:00,32542032801,17944346484,19,up,867.788,478.516,86.779,1.9749,0
2026-02-15 03:35:00,31807629365,24744269978,6,up,848.203,659.847,84.82,0.6114,0
2026-02-15 03:40:00,27145052918,24853201108,4,up,723.868,662.752,72.387,0.4259,0
2026-02-15 03:45:00,30149416934,23383360492,0,up,803.984,623.556,80.398,0.0191,0
2026-02-15 03:50:00,31175870466,19472938165,2,up,831.357,519.278,83.136,0.2346,0
2026-02-15 03:55:00,37186204015,26226375134,4,up,991.632,699.37,99.163,0.4167,0
2026-02-15 04:00:00,34360728426,28000468727,7,up,916.286,746.679,91.629,0.7978,0
2026-02-15 04:05:00,26018360984,22897107434,2,up,693.823,610.59,69.382,0.2882,0
2026-02-15 04:10:00,34283372518,23878445521,16,up,914.223,636.759,91.422,1.6102,0
2026-02-15 04:15:00,31475074169,23044694367,1,up,839.335,614.525,83.934,0.1586,0
2026-02-15 04:20:00,30319388878,23931996810,6,up,808.517,638.187,80.852,0.6824,0
2026-02-15 04:25:00,35422238103,22177191357,2,up,944.593,591.392,94.459,0.2715,0
2026-02-15 04:30:00,37082758109,22406676552,3,up,988.874,597.511,98.887,0.3328,0
2026-02-15 04:35:00,36687869271,24945437521,8,up,978.343,665.212,97.834,0.811,0
2026-02-15 04:40:00,29676698608,28833185237,1,up,791.379,768.885,79.138,0.1756,0
2026-02-15 04:45:00,31775518991,18719807667,0,up,847.347,499.195,84.735,0.0509,0
2026-02-15 04:50:00,34311803188,22219706292,3,up,914.981,592.526,91.498,0.3673,0
2026-02-15 04:55:00,36863158703,19312756689,3,up,983.018,515.007,98.302,0.3762,0
2026-02-15 05:00:00,31102470018,26798467226,7,up,829.399,714.626,82.94,0.7977,0
2026-02-15 05:05:00,32264790452,20913107482,17,up,860.394,557.683,86.039,1.726,0
2026-02-15 05:10:00,28618913502,18603357856,0,up,763.171,496.09,76.317,0.0284,0
2026-02-15 05:15:00,28263021768,24223104896,4,up,753.681,645.949,75.368,0.4479,0
2026-02-15 05:20:00,36217602256,27209640009,5,up,965.803,725.59,96.58,0.5717,0
2026-02-15 05:25:00,38370710513,24291714245,21,up,1023.219,647.779,100.0,2.1273,0
2026-02-15 05:30:00,32714839918,23052954268,14,up,872.396,614.745,87.24,1.4288,0
2026-02-15 05:35:00,36973990275,23604680491,6,up,985.973,629.458,98.597,0.6232,0
2026-02-15 05:40:00,34432078659,26320069789,3,up,918.189,701.869,91.819,0.3689,0
2026-02-15 05:45:00,30445325771,20139661970,0,up,811.875,537.058,81.188,0.0881,0
2026-02-15 05:50:00,34431126597,22198012818,2,up,918.163,591.947,91.816,0.2424,0
2026-02-15 05:55:00,39090624803,21277736599,4,up,1042.417,567.406,100.0,0.4399,0
2026-02-15 06:00:00,32858128885,19346763670,6,up,876.217,515.914,87.622,0.6459,0
2026-02-15 06:05:00,39195988877,21613386799,5,up,1045.226,576.357,100.0,0.5045,0
2026-02-15 06:10:00,22625809387,25490846959,6,up,603.355,679.756,60.335,0.6261,0
2026-02-15 06:15:00,36254733917,24029825800,2,up,966.793,640.795,96.679,0.2803,0
2026-02-15 06:20:00,33344706390,24239638350,6,up,889.192,646.39,88.919,0.6503,0
2026-02-15 06:25:00,31815930892,22895484151,0,up,848.425,610.546,84.842,0.0776,0
2026-02-15 06:30:00,33363372675,23912974213,0,up,889.69,637.679,88.969,0.0887,0
2026-02-15 06:35:00,25129227098,20338406075,0,up,670.113,542.357,67.011,0.0889,0
2026-02-15 06:40:00,33736604290,21664323307,11,up,899.643,577.715,89.964,1.1076,1
2026-02-15 06:45:00,34414165783,23018411439,0,up,917.711,613.824,91.771,0.0395,0
2026-02-15 06:50:00,38852460417,23249292818,8,up,1036.066,619.981,100.0,0.8085,0
2026-02-15 06:55:00,30947649935,23364507208,1,up,825.271,623.054,82.527,0.133,0
2026-02-15 07:00:00,29798365332,22126494738,3,up,794.623,590.04,79.462,0.316,0
2026-02-15 07:05:00,31013042107,21480956816,12,up,827.014,572.826,82.701,1.2382,0
2026-02-15 07:10:00,36624992386,31025982464,4,up,976.666,827.36,97.667,0.4409,0
2026-02-15 07:15:00,34301854394,24948325636,1,up,914.716,665.289,91.472,0.1179,0
2026-02-15 07:20:00,30902149593,23615498185,1,up,824.057,629.747,82.406,0.1671,0
2026-02-15 07:25:00,35032539035,21870337054,12,up,934.201,583.209,93.42,1.2657,0
2026-02-15 07:30:00,33384427095,21281709167,2,up,890.251,567.512,89.025,0.2786,0
2026-02-15 07:35:00,36835834162,22146838396,4,up,982.289,590.582,98.229,0.4421,0
2026-02-15 07:40:00,30219869748,23290637877,3,up,805.863,621.084,80.586,0.308,0
2026-02-15 07:45:00,31702457899,17422824031,2,up,845.399,464.609,84.54,0.2378,0
2026-02-15 07:50:00,31447251713,18262648092,1,up,838.593,487.004,83.859,0.1263,0
2026-02-15 07:55:00,27204480805,20780417549,5,up,725.453,554.144,72.545,0.5795,0
2026-02-15 08:00:00,34172636297,23059276479,6,up,911.27,614.914,91.127,0.6334,0
2026-02-15 08:05:00,34033778877,21853962502,1,up,907.567,582.772,90.757,0.1607,0
2026-02-15 08:10:00,33020249288,26490927310,7,up,880.54,706.425,88.054,0.778,0
2026-02-15 08:15:00,32071034951,18497528675,9,up,855.228,493.267,85.523,0.9639,0
2026-02-15 08:20:00,27395131861,20471367232,12,up,730.537,545.903,73.054,1.2671,0
2026-02-15 08:25:00,31334244521,26604247700,0,up,835.58,709.447,83.558,0.0879,0
2026-02-15 08:30:00,31642850514,22854022176,1,up,843.809,609.441,84.381,0.1811,0
2026-02-15 08:35:00,29822982013,24889074973,9,up,795.28,663.709,79.528,0.9843,0
2026-02-15 08:40:00,32361308581,28038366746,1,up,862.968,747.69,86.297,0.1107,0
2026-02-15 08:45:00,34600041392,20626728071,0,up,922.668,550.046,92.267,0.0017,0
2026-02-15 08:50:00,40469296168,22231851287,10,up,1079.181,592.849,100.0,1.0233,0
2026-02-15 08:55:00,33691328138,21764447367,1,up,898.435,580.385,89.844,0.1976,0
2026-02-15 09:00:00,34019899547,17222598887,2,up,907.197,459.269,90.72,0.2676,0
2026-02-15 09:05:00,32705194173,21661928629,2,up,872.139,577.651,87.214,0.2956,0
2026-02-15 09:10:00,25401665987,24878867905,9,up,677.378,663.436,67.738,0.9428,0
2026-02-15 09:15:00,32895005053,23959591762,2,up,877.2,638.922,87.72,0.2062,0
2026-02-15 09:20:00,33238511631,24171524557,11,up,886.36,644.574,88.636,1.1141,0
2026-02-15 09:25:00,42754438765,21486125752,4,up,1140.118,572.963,100.0,0.4798,0
2026-02-15 09:30:00,32238250579,20728537462,3,up,859.687,552.761,85.969,0.3746,0
2026-02-15 09:35:00,34194127475,25926990314,1,up,911.843,691.386,91.184,0.197,0
2026-02-15 09:40:00,32862541391,21157243704,1,up,876.334,564.193,87.633,0.1397,0
2026-02-15 09:45:00,28372034971,23294021504,4,up,756.588,621.174,75.659,0.4892,0
2026-02-15 09:50:00,37525578345,22941003637,2,up,1000.682,611.76,100.0,0.2961,0
2026-02-15 09:55:00,35977654809,26446635943,12,up,959.404,705.244,95.94,1.2068,0
2026-02-15 10:00:00,36132486510,25122813365,3,up,963.533,669.942,96.353,0.3383,0
2026-02-15 10:05:00,29398825679,19002801724,3,up,783.969,506.741,78.397,0.3585,0
2026-02-15 10:10:00,38555065471,19293606449,2,up,1028.135,514.496,100.0,0.2695,0
2026-02-15 10:15:00,27448669791,24063056508,7,up,731.965,641.682,73.196,0.7786,0
2026-02-15 10:20:00,35323954091,22326288352,2,up,941.972,595.368,94.197,0.2766,0
2026-02-15 10:25:00,41674204278,21271036183,1,up,1111.312,567.228,100.0,0.1569,0
2026-02-15 10:30:00,29077476152,25242195286,9,up,775.399,673.125,77.54,0.9904,0
2026-02-15 10:35:00,30757460990,23006140331,4,up,820.199,613.497,82.02,0.4542,0
2026-02-15 10:40:00,33394619405,22641634944,4,up,890.523,603.777,89.052,0.4476,0
2026-02-15 10:45:00,31006236409,24605537330,4,up,826.833,656.148,82.683,0.4719,0
2026-02-15 10:50:00,26859372812,21487205713,6,up,716.25,572.992,71.625,0.6344,0
2026-02-15 10:55:00,33271509380,26735001260,1,up,887.24,712.933,88.724,0.1878,0
2026-02-15 11:00:00,28793277293,20372271417,0,up,767.821,543.261,76.782,0.0172,0
2026-02-15 11:05:00,34875426025,24273708479,8,up,930.011,647.299,93.001,0.8319,0
2026-02-15 11:10:00,29359080032,26371348664,0,up,782.909,703.236,78.291,0.069,0
2026-02-15 11:15:00,39137740243,18781302178,6,up,1043.673,500.835,100.0,0.6397,0
2026-02-15 11:20:00,29898316962,21572995025,0,up,797.288,575.28,79.729,0.043,0
2026-02-15 11:25:00,31724636395,25583959960,2,up,845.99,682.239,84.599,0.2352,0
2026-02-15 11:30:00,36221528180,25624560278,0,up,965.907,683.322,96.591,0.0325,0
2026-02-15 11:35:00,28125777306,22036961878,3,up,750.021,587.652,75.002,0.3693,0
2026-02-15 11:40:00,35595778408,20516388047,5,up,949.221,547.104,94.922,0.5294,1
2026-02-15 11:45:00,38176285306,25081026720,0,up,1018.034,668.827,100.0,0.094,0
2026-02-15 11:50:00,26634366391,25695582576,2,up,710.25,685.216,71.025,0.2323,0
2026-02-15 11:55:00,33731150079,19355408959,13,up,899.497,516.144,89.95,1.3313,0
2026-02-15 12:00:00,34029135865,19249433147,2,up,907.444,513.318,90.744,0.292,0
2026-02-15 12:05:00,36096018572,23108193041,8,up,962.56,616.218,96.256,0.8111,0
2026-02-15 12:10:00,28101675184,24199273710,13,up,749.378,645.314,74.938,1.3099,0
2026-02-15 12:15:00,27770991812,21692513469,18,up,740.56,578.467,74.056,1.8315,0
2026-02-15 12:20:00,35066888599,24334093313,11,up,935.117,648.909,93.512,1.143,0
2026-02-15 12:25:00,34176059306,20582631161,1,up,911.362,548.87,91.136,0.1909,0
2026-02-15 12:30:00,33991951687,16790327282,16,up,906.452,447.742,90.645,1.6427,0
2026-02-15 12:35:00,34371934909,21355467104,8,up,916.585,569.479,91.658,0.8367,0
2026-02-15 12:40:00,30307102102,22670726795,9,up,808.189,604.553,80.819,0.9075,0
2026-02-15 12:45:00,33919724640,21755232108,0,up,904.526,580.14,90.453,0.0076,0
2026-02-15 12:50:00,34160566994,19371771188,15,up,910.948,516.581,91.095,1.5422,0
2026-02-15 12:55:00,30171168384,17597747765,7,up,804.564,469.273,80.456,0.7527,0
2026-02-15 13:00:00,40388467064,21111960228,7,up,1077.026,562.986,100.0,0.7304,0
2026-02-15 13:05:00,36620197285,24923670583,0,up,976.539,664.631,97.654,0.0425,1
2026-02-15 13:10:00,28282438151,25891733086,1,up,754.198,690.446,75.42,0.1324,0
2026-02-15 13:15:00,37379949904,25706826137,16,up,996.799,685.515,99.68,1.6385,1
2026-02-15 13:20:00,29140260585,20297044255,3,up,777.074,541.255,77.707,0.3473,0
2026-02-15 13:25:00,36116855030,19384992926,2,up,963.116,516.933,96.312,0.2536,0
2026-02-15 13:30:00,37588038492,23840913460,9,up,1002.348,635.758,100.0,0.9161,0
2026-02-15 13:35:00,29750098019,24214770031,0,up,793.336,645.727,79.334,0.0457,0
2026-02-15 13:40:00,36814969471,23580457934,2,up,981.733,628.812,98.173,0.2697,0
2026-02-15 13:45:00,34634612470,17062029159,2,up,923.59,454.987,92.359,0.2356,0
2026-02-15 13:50:00,36255358233,20159411620,2,up,966.81,537.584,96.681,0.2153,0
2026-02-15 13:55:00,40511300211,22419840266,1,up,1080.301,597.862,100.0,0.1839,0
2026-02-15 14:00:00,32028263060,23815489125,1,up,854.087,635.08,85.409,0.1179,0
2026-02-15 14:05:00,30015204789,24571729879,0,up,800.405,655.246,80.041,0.0949,0
2026-02-15 14:10:00,29477522858,22889484510,5,up,786.067,610.386,78.607,0.5114,0
2026-02-15 14:15:00,29769391271,23393116277,12,up,793.85,623.816,79.385,1.2591,0
2026-02-15 14:20:00,32694677230,22729136737,3,up,871.858,606.11,87.186,0.3555,0
2026-02-15 14:25:00,34350961820,24351172310,1,up,916.026,649.365,91.603,0.1769,0
2026-02-15 14:30:00,34095695565,23344737259,0,up,909.219,622.526,90.922,0.0867,0
2026-02-15 14:35:00,36275645666,22677491682,8,up,967.351,604.733,96.735,0.8864,0
2026-02-15 14:40:00,33051487491,21775404242,17,up,881.373,580.677,88.137,1.7788,0
2026-02-15 14:45:00,38755994945,22719486847,2,up,1033.493,605.853,100.0,0.2147,0
2026-02-15 14:50:00,31951958940,23808396722,1,up,852.052,634.891,85.205,0.1719,0
2026-02-15 14:55:00,43771869899,23222183550,4,up,1167.25,619.258,100.0,0.46,0
2026-02-15 15:00:00,35477642697,23528231329,7,up,946.07,627.42,94.607,0.7466,0
2026-02-15 15:05:00,29605656076,26125349025,3,up,789.484,696.676,78.948,0.3039,0
2026-02-15 15:10:00,28759265707,23215942591,4,up,766.914,619.092,76.691,0.4972,0
2026-02-15 15:15:00,36656120302,20747703994,6,up,977.497,553.272,97.75,0.6304,1
2026-02-15 15:20:00,32115087370,24885738322,16,up,856.402,663.62,85.64,1.6169,0
2026-02-15 15:25:00,35827441956,18811264488,0,up,955.398,501.634,95.54,0.0902,0
2026-02-15 15:30:00,34874020993,19580183872,29,up,929.974,522.138,92.997,2.9728,0
2026-02-15 15:35:00,32711597505,23406787614,2,up,872.309,624.181,87.231,0.2489,0
2026-02-15 15:40:00,29646696876,23894271003,6,up,790.579,637.181,79.058,0.6422,0
2026-02-15 15:45:00,27001204990,19138361696,4,up,720.032,510.356,72.003,0.4248,0
2026-02-15 15:50:00,31231800789,21466392801,3,up,832.848,572.437,83.285,0.3334,0
2026-02-15 15:55:00,36391339225,20863573653,5,up,970.436,556.362,97.044,0.5988,0
2026-02-15 16:00:00,33847811226,21185973928,2,up,902.608,564.959,90.261,0.2519,0
2026-02-15 16:05:00,28066874436,25047713995,0,up,748.45,667.939,74.845,0.0674,0
2026-02-15 16:10:00,33685796466,24407564751,3,up,898.288,650.868,89.829,0.3356,0
2026-02-15 16:15:00,34525856823,22448370114,3,up,920.69,598.623,92.069,0.369,0
2026-02-15 16:20:00,29499924552,21025902796,1,up,786.665,560.691,78.666,0.1128,0
2026-02-15 16:25:00,33608751419,18855945890,13,up,896.233,502.825,89.623,1.3715,0
2026-02-15 16:30:00,33230506525,26334499334,1,up,886.147,702.253,88.615,0.129,0
2026-02-15 16:35:00,28473837620,24098707530,2,up,759.302,642.632,75.93,0.2632,0
2026-02-15 16:40:00,34416837946,20591993419,0,up,917.782,549.12,91.778,0.0842,0
2026-02-15 16:45:00,35220706724,24442918643,3,up,939.219,651.811,93.922,0.3837,0
2026-02-15 16:50:00,37288882922,22310396224,1,up,994.37,594.944,99.437,0.1838,0
2026-02-15 16:55:00,37173056126,21724804336,3,up,991.281,579.328,99.128,0.336,0
2026-02-15 17:00:00,27544429302,23675071126,1,up,734.518,631.335,73.452,0.1272,0
2026-02-15 17:05:00,29286212841,20497954725,0,up,780.966,546.612,78.097,0.0276,0
2026-02-15 17:10:00,35039539658,21571857397,7,up,934.388,575.25,93.439,0.7553,0
2026-02-15 17:15:00,35034592365,22827944873,5,up,934.256,608.745,93.426,0.5123,0
2026-02-15 17:20:00,35039588837,21151481779,2,up,934.389,564.04,93.439,0.2083,0
2026-02-15 17:25:00,48256816702,24306530067,0,up,1286.848,648.174,100.0,0.0243,0
2026-02-15 17:30:00,35260726422,27546479559,10,up,940.286,734.573,94.029,1.0034,0
2026-02-15 17:35:00,37496839935,20463395041,0,up,999.916,545.691,99.992,0.093,0
2026-02-15 17:40:00,36777846983,18004161699,13,up,980.743,480.111,98.074,1.335,0
2026-02-15 17:45:00,35579509355,17095301547,3,up,948.787,455.875,94.879,0.3256,0
2026-02-15 17:50:00,31751533791,22093736017,2,up,846.708,589.166,84.671,0.2081,0
2026-02-15 17:55:00,36005518113,20709455606,6,up,960.147,552.252,96.015,0.6769,0
2026-02-15 18:00:00,29939612150,23061223352,10,up,798.39,614.966,79.839,1.0471,0
2026-02-15 18:05:00,32062198317,22858013714,2,up,854.992,609.547,85.499,0.2316,0
2026-02-15 18:10:00,31077960350,18171314514,2,up,828.746,484.568,82.875,0.2616,0
2026-02-15 18:15:00,33324221591,17599813660,2,up,888.646,469.328,88.865,0.2838,0
2026-02-15 18:20:00,42166047924,23299019748,12,up,1124.428,621.307,100.0,1.2776,0
2026-02-15 18:25:00,25605629837,22865657853,5,up,682.817,609.751,68.282,0.5897,0
2026-02-15 18:30:00,35717590353,21350291404,1,up,952.469,569.341,95.247,0.1423,0
2026-02-15 18:35:00,26613645150,18025712320,1,up,709.697,480.686,70.97,0.1023,0
2026-02-15 18:40:00,31131149811,23772756409,1,up,830.164,633.94,83.016,0.1309,0
2026-02-15 18:45:00,37312244363,25934128772,1,up,994.993,691.577,99.499,0.153,0
2026-02-15 18:50:00,33254548875,23250552588,1,up,886.788,620.015,88.679,0.1308,0
2026-02-15 18:55:00,28732130679,20211820495,5,up,766.19,538.982,76.619,0.5372,0
2026-02-15 19:00:00,30167397311,22620290847,0,up,804.464,603.208,80.446,0.0616,0
2026-02-15 19:05:00,35691207085,18811491981,2,up,951.766,501.64,95.177,0.245,0
2026-02-15 19:10:00,30107748138,25356493927,4,up,802.873,676.173,80.287,0.4905,0
2026-02-15 19:15:00,33857176014,22720979703,1,up,902.858,605.893,90.286,0.1719,0
2026-02-15 19:20:00,33180464486,17725976338,0,up,884.812,472.693,88.481,0.0338,0
2026-02-15 19:25:00,30419662623,21688179226,0,up,811.191,578.351,81.119,0.0427,0
2026-02-15 19:30:00,41490018593,23750914077,0,up,1106.4,633.358,100.0,0.0673,0
2026-02-15 19:35:00,35510319328,21600771423,9,up,946.942,576.021,94.694,0.9035,0
2026-02-15 19:40:00,24980435356,21755081552,5,up,666.145,580.136,66.614,0.5363,0
2026-02-15 19:45:00,33738359086,19194114040,0,up,899.69,511.843,89.969,0.0333,0
2026-02-15 19:50:00,30379325599,24029660665,2,up,810.115,640.791,81.012,0.248,0
2026-02-15 19:55:00,36375636005,20749133159,1,up,970.017,553.31,97.002,0.1633,0
2026-02-15 20:00:00,29861617875,16677597482,4,up,796.31,444.736,79.631,0.4314,0
2026-02-15 20:05:00,32545643691,21497605099,3,up,867.884,573.269,86.788,0.3699,0
2026-02-15 20:10:00,34999749624,25149104232,3,up,933.327,670.643,93.333,0.328,0
2026-02-15 20:15:00,36428390568,21455290494,1,up,971.424,572.141,97.142,0.1888,0
2026-02-15 20:20:00,28246826228,27192559459,0,up,753.249,725.135,75.325,0.0741,0
2026-02-15 20:25:00,31675375106,23658213461,6,up,844.677,630.886,84.468,0.6781,0
2026-02-15 20:30:00,31119216567,23414647038,10,up,829.846,624.391,82.985,1.0595,0
2026-02-15 20:35:00,30412816239,22153324682,14,up,811.008,590.755,81.101,1.4426,0
2026-02-15 20:40:00,39991198791,22315627239,0,up,1066.432,595.083,100.0,0.0302,0
2026-02-15 20:45:00,34603727575,21788756185,6,up,922.766,581.033,92.277,0.6734,0
2026-02-15 20:50:00,28006899540,21683872641,6,up,746.851,578.237,74.685,0.6482,0
2026-02-15 20:55:00,36634733310,23933341337,14,up,976.926,638.222,97.693,1.4698,0
2026-02-15 21:00:00,41403738540,19973255679,1,up,1104.1,532.62,100.0,0.1458,0
2026-02-15 21:05:00,37088562431,19595086662,6,up,989.028,522.536,98.903,0.6777,0
2026-02-15 21:10:00,26983294934,19467373362,0,up,719.555,519.13,71.955,0.0281,0
2026-02-15 21:15:00,31082433071,28023267278,4,up,828.865,747.287,82.886,0.4988,0
2026-02-15 21:20:00,38016968150,23931925834,2,up,1013.786,638.185,100.0,0.216,0
2026-02-15 21:25:00,30197628916,23322128944,7,up,805.27,621.923,80.527,0.7325,0
2026-02-15 21:30:00,34757524935,19644710390,9,up,926.867,523.859,92.687,0.995,0
2026-02-15 21:35:00,36067550851,24183024211,2,up,961.801,644.881,96.18,0.2269,0
2026-02-15 21:40:00,29329355332,22185257364,3,up,782.116,591.607,78.212,0.3728,0
2026-02-15 21:45:00,32764279589,23078256141,0,up,873.714,615.42,87.371,0.0624,0
2026-02-15 21:50:00,20164581333,19863125147,2,up,537.722,529.683,53.772,0.2697,0
2026-02-15 21:55:00,28943424940,22932725915,2,up,771.825,611.539,77.182,0.2238,0
2026-02-15 22:00:00,31999830120,21355649446,1,up,853.329,569.484,85.333,0.1011,0
2026-02-15 22:05:00,28058778599,20432849876,11,up,748.234,544.876,74.823,1.1244,0
2026-02-15 22:10:00,39464348763,24482087106,0,up,1052.383,652.856,100.0,0.0801,0
2026-02-15 22:15:00,27336640143,18348188916,5,up,728.977,489.285,72.898,0.5049,0
2026-02-15 22:20:00,32820295024,24024895913,11,up,875.208,640.664,87.521,1.1043,1
2026-02-15 22:25:00,33517732686,24348112560,12,up,893.806,649.283,89.381,1.215,0
2026-02-15 22:30:00,38707442224,20124962076,7,up,1032.198,536.666,100.0,0.7881,0
2026-02-15 22:35:00,27313985881,20285113154,0,up,728.373,540.936,72.837,0.0969,0
2026-02-15 22:40:00,37606128458,21897830660,8,up,1002.83,583.942,100.0,0.8503,0
2026-02-15 22:45:00,33040522921,23261497768,1,up,881.081,620.307,88.108,0.1619,0
2026-02-15 22:50:00,29113225741,22087291522,12,up,776.353,588.994,77.635,1.2781,0
2026-02-15 22:55:00,34829929758,23670618642,6,up,928.798,631.216,92.88,0.6174,0
2026-02-15 23:00:00,33788276394,27260045061,7,up,901.021,726.935,90.102,0.7692,0
2026-02-15 23:05:00,30623141166,21129164723,0,up,816.617,563.444,81.662,0.0444,0
2026-02-15 23:10:00,33276416256,17869014079,4,up,887.371,476.507,88.737,0.4371,0
2026-02-15 23:15:00,31474158156,24729993674,8,up,839.311,659.466,83.931,0.8606,0
2026-02-15 23:20:00,33449528687,27044949355,9,up,891.987,721.199,89.199,0.9888,0
2026-02-15 23:25:00,35622037471,23560474580,0,up,949.921,628.279,94.992,0.0145,0
2026-02-15 23:30:00,39280626591,19563078576,13,up,1047.483,521.682,100.0,1.3997,0
2026-02-15 23:35:00,28098250624,22165490619,0,up,749.287,591.08,74.929,0.0222,0
2026-02-15 23:40:00,41446812163,19479986592,4,up,1105.248,519.466,100.0,0.4766,0
2026-02-15 23:45:00,25269732313,24235709833,5,up,673.86,646.286,67.386,0.5911,0
2026-02-15 23:50:00,32398931023,18851515912,0,up,863.971,502.707,86.397,0.0568,0
2026-02-15 23:55:00,35329736137,21689652275,0,up,942.126,578.391,94.213,0.0246,0
2026-02-16 00:00:00,34112727796,19788287869,7,up,909.673,527.688,90.967,0.7684,0
2026-02-16 00:05:00,30534109901,22842426649,2,up,814.243,609.131,81.424,0.2428,0
2026-02-16 00:10:00,32175835888,21510877471,0,up,858.022,573.623,85.802,0.0566,0
2026-02-16 00:15:00,31047716298,22977257678,7,up,827.939,612.727,82.794,0.7191,0
2026-02-16 00:20:00,30666115562,22560346498,9,up,817.763,601.609,81.776,0.9458,0
2026-02-16 00:25:00,36364424304,19836020625,4,up,969.718,528.961,96.972,0.4426,0
2026-02-16 00:30:00,34413781324,24192568071,0,up,917.701,645.135,91.77,0.0879,0
2026-02-16 00:35:00,30256078002,22368332740,0,up,806.829,596.489,80.683,0.0077,0
2026-02-16 00:40:00,36562415506,19830971678,6,up,974.998,528.826,97.5,0.6033,0
2026-02-16 00:45:00,34216906102,28550501701,3,up,912.451,761.347,91.245,0.3994,0
2026-02-16 00:50:00,36218933990,23786361450,5,up,965.838,634.303,96.584,0.5261,0
2026-02-16 00:55:00,35493330214,22086196505,8,up,946.489,588.965,94.649,0.8388,0
