timestamp,ifInOctets_bytes,ifOutOctets_bytes,ifInErrors,onuOperStatus,debit_rx_mbps,debit_tx_mbps,utilization_pct,error_rate_pct,label_anomaly
2026-02-15 02:10:00,6464105780,4962136839,6,up,172.376,132.324,17.238,0.671,0
2026-02-15 02:15:00,7838128216,5161455632,15,up,209.017,137.639,20.902,1.5319,0
2026-02-15 02:20:00,6959425179,5884852330,28,up,185.585,156.929,18.558,2.8994,0
2026-02-15 02:25:00,7237475625,6164032504,33,up,192.999,164.374,19.3,3.3867,0
2026-02-15 02:30:00,6958464048,6381632145,37,up,185.559,170.177,18.556,3.7726,0
2026-02-15 02:35:00,9167050366,6684499296,11,up,244.455,178.253,24.445,1.1739,0
2026-02-15 02:40:00,7487852497,5579473572,36,up,199.676,148.786,19.968,3.6166,0
2026-02-15 02:45:00,6548060163,6430687934,0,up,174.615,171.485,17.461,0.0163,0
2026-02-15 02:50:00,8240290420,5393944230,16,up,219.741,143.839,21.974,1.6207,0
2026-02-15 02:55:00,6401240715,6233911635,39,up,170.7,166.238,17.07,3.9485,0
2026-02-15 03:00:00,7687977235,5765054938,24,up,205.013,153.735,20.501,2.4859,0
2026-02-15 03:05:00,5736296888,5925832587,16,up,152.968,158.022,15.297,1.6064,0
2026-02-15 03:10:00,6304632555,5910867814,25,up,168.124,157.623,16.812,2.5866,0
2026-02-15 03:15:00,7677175112,4541824118,59,up,204.725,121.115,20.472,5.9364,0
2026-02-15 03:20:00,8164619921,4866217745,20,up,217.723,129.766,21.772,2.089,0
2026-02-15 03:25:00,7654231453,5694215471,40,up,204.113,151.846,20.411,4.0209,0
2026-02-15 03:30:00,7395916545,4486086621,98,up,197.224,119.629,19.722,9.8747,0
2026-02-15 03:35:00,7229006673,6186067494,30,up,192.774,164.962,19.277,3.0568,0
2026-02-15 03:40:00,6169330208,6213300277,21,up,164.515,165.688,16.452,2.1293,0
2026-02-15 03:45:00,6852140212,5845840123,0,up,182.724,155.889,18.272,0.0955,0
2026-02-15 03:50:00,7085425106,4868234541,11,up,188.945,129.82,18.894,1.1729,0
2026-02-15 03:55:00,8451410003,6556593783,20,up,225.371,174.843,22.537,2.0836,0
2026-02-15 04:00:00,7809256460,7000117181,39,up,208.247,186.67,20.825,3.9889,0
2026-02-15 04:05:00,5913263860,5724276858,14,up,157.687,152.647,15.769,1.4411,0
2026-02-15 04:10:00,7791675572,5969611380,80,up,207.778,159.19,20.778,8.0508,0
2026-02-15 04:15:00,7153425947,5761173591,7,up,190.758,153.631,19.076,0.7929,0
2026-02-15 04:20:00,6890770199,5982999202,34,up,183.754,159.547,18.375,3.412,0
2026-02-15 04:25:00,8050508659,5544297839,13,up,214.68,147.848,21.468,1.3576,0
2026-02-15 04:30:00,8427899570,5601669138,16,up,224.744,149.378,22.474,1.6638,0
2026-02-15 04:35:00,8338152107,6236359380,40,up,222.351,166.303,22.235,4.0551,0
2026-02-15 04:40:00,6744704229,7208296309,8,up,179.859,192.221,17.986,0.8782,0
2026-02-15 04:45:00,7221708861,4679951916,2,up,192.579,124.799,19.258,0.2546,0
2026-02-15 04:50:00,7798137088,5554926573,18,up,207.95,148.131,20.795,1.8363,0
2026-02-15 04:55:00,8377990614,4828189172,18,up,223.413,128.752,22.341,1.8812,0
2026-02-15 05:00:00,7068743185,6699616806,39,up,188.5,178.656,18.85,3.9884,0
2026-02-15 05:05:00,7332906921,5228276870,86,up,195.544,139.421,19.554,8.6301,0
2026-02-15 05:10:00,6504298523,4650839464,1,up,173.448,124.022,17.345,0.1422,0
2026-02-15 05:15:00,6423414038,6055776224,22,up,171.291,161.487,17.129,2.2393,0
2026-02-15 05:20:00,8231273240,6802410002,28,up,219.501,181.398,21.95,2.8586,0
2026-02-15 05:25:00,8720616025,6072928561,106,up,232.55,161.945,23.255,10.6365,0
2026-02-15 05:30:00,7435190890,5763238567,71,up,198.272,153.686,19.827,7.1439,0
2026-02-15 05:35:00,8403179608,5901170122,31,up,224.085,157.365,22.408,3.1159,0
2026-02-15 05:40:00,7825472422,6580017447,18,up,208.679,175.467,20.868,1.8443,0
2026-02-15 05:45:00,6919392220,5034915492,4,up,184.517,134.264,18.452,0.4404,0
2026-02-15 05:50:00,7825256044,5549503204,12,up,208.673,147.987,20.867,1.212,0
2026-02-15 05:55:00,8884232909,5319434149,21,up,236.913,141.852,23.691,2.1994,0
2026-02-15 06:00:00,7467756564,4836690917,32,up,199.14,128.978,19.914,3.2293,0
2026-02-15 06:05:00,8908179290,5403346699,25,up,237.551,144.089,23.755,2.5224,0
2026-02-15 06:10:00,5142229406,6372711739,31,up,137.126,169.939,13.713,3.1305,0
2026-02-15 06:15:00,8239712253,6007456450,14,up,219.726,160.199,21.973,1.4016,0
2026-02-15 06:20:00,7578342361,6059909587,32,up,202.089,161.598,20.209,3.2515,0
2026-02-15 06:25:00,7230893384,5723871037,3,up,192.824,152.637,19.282,0.388,0
2026-02-15 06:30:00,7582584698,5978243553,4,up,202.202,159.42,20.22,0.4436,0
2026-02-15 06:35:00,5711187976,5084601518,4,up,152.298,135.589,15.23,0.4443,0
2026-02-15 06:40:00,4381377180,5416080826,221,up,116.837,144.429,11.684,22.1517,1
2026-02-15 06:45:00,7821401314,5754602859,1,up,208.571,153.456,20.857,0.1977,0
2026-02-15 06:50:00,8830104640,5812323204,40,up,235.469,154.995,23.547,4.0425,0
2026-02-15 06:55:00,7033556803,5841126802,6,up,187.562,155.763,18.756,0.665,0
2026-02-15 07:00:00,6772355757,5531623684,15,up,180.596,147.51,18.06,1.5798,0
2026-02-15 07:05:00,7048418660,5370239204,61,up,187.958,143.206,18.796,6.1911,0
2026-02-15 07:10:00,8323861905,7756495616,22,up,221.97,206.84,22.197,2.2043,0
2026-02-15 07:15:00,7795875998,6237081409,5,up,207.89,166.322,20.789,0.5897,0
2026-02-15 07:20:00,7023215816,5903874546,8,up,187.286,157.437,18.729,0.8355,0
2026-02-15 07:25:00,4777164413,5467584263,253,up,127.391,145.802,12.739,25.3133,1
2026-02-15 07:30:00,7587369794,5320427291,13,up,202.33,141.878,20.233,1.3928,0
2026-02-15 07:35:00,8371780491,5536709599,22,up,223.247,147.646,22.325,2.2107,0
2026-02-15 07:40:00,6868152215,5822659469,15,up,183.151,155.271,18.315,1.5402,0
2026-02-15 07:45:00,7205104068,4355706007,11,up,192.136,116.152,19.214,1.1888,0
2026-02-15 07:50:00,7147102662,4565662023,6,up,190.589,121.751,19.059,0.6317,0
2026-02-15 07:55:00,6182836546,5195104387,28,up,164.876,138.536,16.488,2.8974,0
2026-02-15 08:00:00,7766508249,5764819119,31,up,207.107,153.729,20.711,3.1668,0
2026-02-15 08:05:00,7734949744,5463490625,8,up,206.265,145.693,20.627,0.8036,0
2026-02-15 08:10:00,7504602110,6622731827,38,up,200.123,176.606,20.012,3.8899,0
2026-02-15 08:15:00,7288871579,4624382168,48,up,194.37,123.317,19.437,4.8196,0
2026-02-15 08:20:00,6226166332,5117841808,63,up,166.031,136.476,16.603,6.3355,0
2026-02-15 08:25:00,7121419209,6651061925,4,up,189.905,177.362,18.99,0.4395,0
2026-02-15 08:30:00,7191556935,5713505544,9,up,191.775,152.36,19.177,0.9057,0
2026-02-15 08:35:00,6777950457,6222268743,49,up,180.745,165.927,18.075,4.9216,0
2026-02-15 08:40:00,7354842859,7009591686,5,up,196.129,186.922,19.613,0.5533,0
2026-02-15 08:45:00,7863645771,5156682017,0,up,209.697,137.512,20.97,0.0087,0
2026-02-15 08:50:00,9197567311,5557962821,51,up,245.268,148.212,24.527,5.1165,0
2026-02-15 08:55:00,7657120031,5441111841,9,up,204.19,145.096,20.419,0.988,0
2026-02-15 09:00:00,7731795351,4305649721,13,up,206.181,114.817,20.618,1.3382,0
2026-02-15 09:05:00,7432998675,5415482157,14,up,198.213,144.413,19.821,1.478,0
2026-02-15 09:10:00,5773105906,6219716976,47,up,153.949,165.859,15.395,4.7142,0
2026-02-15 09:15:00,7476137512,5989897940,10,up,199.364,159.731,19.936,1.0308,0
2026-02-15 09:20:00,7554207188,6042881139,55,up,201.446,161.143,20.145,5.5705,0
2026-02-15 09:25:00,9716917901,5371531438,23,up,259.118,143.241,25.912,2.3989,0
2026-02-15 09:30:00,7326875131,5182134365,18,up,195.383,138.19,19.538,1.8732,0
2026-02-15 09:35:00,4662835564,6481747578,39,up,124.342,172.847,12.434,3.9395,1
2026-02-15 09:40:00,7468759407,5289310926,6,up,199.167,141.048,19.917,0.6983,0
2026-02-15 09:45:00,6448189766,5823505376,24,up,171.952,155.293,17.195,2.4458,0
2026-02-15 09:50:00,8528540533,5735250909,14,up,227.428,152.94,22.743,1.4805,0
2026-02-15 09:55:00,8176739729,6611658985,60,up,218.046,176.311,21.805,6.0342,0
2026-02-15 10:00:00,8211928752,6280703341,16,up,218.985,167.485,21.898,1.6914,0
2026-02-15 10:05:00,6681551290,4750700431,17,up,178.175,126.685,17.817,1.7925,0
2026-02-15 10:10:00,8762514879,4823401612,13,up,233.667,128.624,23.367,1.3477,0
2026-02-15 10:15:00,6238334043,6015764127,38,up,166.356,160.42,16.636,3.8929,0
2026-02-15 10:20:00,8028171384,5581572088,13,up,214.085,148.842,21.408,1.3828,0
2026-02-15 10:25:00,9471410063,5317759045,7,up,252.571,141.807,25.257,0.7845,0
2026-02-15 10:30:00,6608517307,6310548821,49,up,176.227,168.281,17.623,4.9518,0
2026-02-15 10:35:00,6990332043,5751535082,22,up,186.409,153.374,18.641,2.271,0
2026-02-15 10:40:00,7589686228,5660408736,22,up,202.392,150.944,20.239,2.2382,0
2026-02-15 10:45:00,7046871911,6151384332,23,up,187.917,164.037,18.792,2.3593,0
2026-02-15 10:50:00,6104402912,5371801428,31,up,162.784,143.248,16.278,3.1721,0
2026-02-15 10:55:00,7561706677,6683750315,9,up,201.646,178.233,20.165,0.9388,0
2026-02-15 11:00:00,6543926657,5093067854,0,up,174.505,135.815,17.45,0.0861,0
2026-02-15 11:05:00,7926233187,6068427119,41,up,211.366,161.825,21.137,4.1596,0
2026-02-15 11:10:00,6672518189,6592837166,3,up,177.934,175.809,17.793,0.345,0
2026-02-15 11:15:00,8894940964,4695325544,31,up,237.198,125.209,23.72,3.1987,0
2026-02-15 11:20:00,6795072036,5393248756,2,up,181.202,143.82,18.12,0.2148,0
2026-02-15 11:25:00,7210144635,6395989990,11,up,192.271,170.56,19.227,1.1762,0
2026-02-15 11:30:00,8232165495,6406140069,1,up,219.524,170.83,21.952,0.1627,0
2026-02-15 11:35:00,6392222115,5509240469,18,up,170.459,146.913,17.046,1.8465,0
2026-02-15 11:40:00,4622828364,5129097011,105,up,123.275,136.776,12.328,10.5882,1
2026-02-15 11:45:00,8676428478,6270256680,4,up,231.371,167.207,23.137,0.4701,0
2026-02-15 11:50:00,6053265088,6423895644,11,up,161.42,171.304,16.142,1.1616,0
2026-02-15 11:55:00,7666170472,4838852239,66,up,204.431,129.036,20.443,6.6567,0
2026-02-15 12:00:00,7733894514,4812358286,14,up,206.237,128.33,20.624,1.4602,0
2026-02-15 12:05:00,8203640584,5777048260,40,up,218.764,154.055,21.876,4.0556,0
2026-02-15 12:10:00,6386744360,6049818427,65,up,170.313,161.328,17.031,6.5496,0
2026-02-15 12:15:00,6311589048,5423128367,91,up,168.309,144.617,16.831,9.1576,0
2026-02-15 12:20:00,7969747409,6083523328,57,up,212.527,162.227,21.253,5.7149,0
2026-02-15 12:25:00,7767286205,5145657790,9,up,207.128,137.218,20.713,0.9546,0
2026-02-15 12:30:00,7725443565,4197581820,82,up,206.012,111.936,20.601,8.2134,0
2026-02-15 12:35:00,7811803388,5338866776,41,up,208.315,142.37,20.831,4.1835,0
2026-02-15 12:40:00,6887977750,5667681698,45,up,183.679,151.138,18.368,4.5377,0
2026-02-15 12:45:00,7709028327,5438808027,0,up,205.574,145.035,20.557,0.0382,0
2026-02-15 12:50:00,7763765225,4842942797,77,up,207.034,129.145,20.703,7.7108,0
2026-02-15 12:55:00,6857083723,4399436941,37,up,182.856,117.318,18.286,3.7637,0
2026-02-15 13:00:00,9179197060,5277990057,36,up,244.779,140.746,24.478,3.6522,0
2026-02-15 13:05:00,4755869777,6230917645,8,up,126.823,166.158,12.682,0.8504,1
2026-02-15 13:10:00,6427826852,6472933271,6,up,171.409,172.612,17.141,0.6618,0
2026-02-15 13:15:00,4854538948,6426706534,327,up,129.454,171.379,12.945,32.7708,1
2026-02-15 13:20:00,6622786496,5074261063,17,up,176.608,135.314,17.661,1.7363,0
2026-02-15 13:25:00,8208376143,4846248231,12,up,218.89,129.233,21.889,1.2682,0
2026-02-15 13:30:00,8542736021,5960228365,45,up,227.806,158.939,22.781,4.5805,0
2026-02-15 13:35:00,6761385913,6053692507,2,up,180.304,161.432,18.03,0.2285,0
2026-02-15 13:40:00,8367038516,5895114483,13,up,223.121,157.203,22.312,1.3487,0
2026-02-15 13:45:00,7871502834,4265507289,11,up,209.907,113.747,20.991,1.1778,0
2026-02-15 13:50:00,8239854143,5039852905,10,up,219.729,134.396,21.973,1.0764,0
2026-02-15 13:55:00,9207113684,5604960066,9,up,245.523,149.466,24.552,0.9193,0
2026-02-15 14:00:00,7279150695,5953872281,5,up,194.111,158.77,19.411,0.5895,0
2026-02-15 14:05:00,6821637452,6142932469,4,up,181.91,163.812,18.191,0.4746,0
2026-02-15 14:10:00,6699437013,5722371127,25,up,178.652,152.597,17.865,2.5569,0
2026-02-15 14:15:00,6765770743,5848279069,62,up,180.421,155.954,18.042,6.2955,0
2026-02-15 14:20:00,7430608461,5682284184,17,up,198.15,151.528,19.815,1.7775,0
2026-02-15 14:25:00,7807036777,6087793077,8,up,208.188,162.341,20.819,0.8845,0
2026-02-15 14:30:00,7749021719,5836184314,4,up,206.641,155.632,20.664,0.4334,0
2026-02-15 14:35:00,8244464924,5669372920,44,up,219.852,151.183,21.985,4.432,0
2026-02-15 14:40:00,7511701702,5443851060,88,up,200.312,145.169,20.031,8.8939,0
2026-02-15 14:45:00,8808180669,5679871711,10,up,234.885,151.463,23.488,1.0737,0
2026-02-15 14:50:00,7261808850,5952099180,8,up,193.648,158.723,19.365,0.8596,0
2026-02-15 14:55:00,9948152249,5805545887,23,up,265.284,154.815,26.528,2.3001,0
2026-02-15 15:00:00,8063100612,5882057832,37,up,215.016,156.855,21.502,3.7328,0
2026-02-15 15:05:00,6728558199,6531337256,15,up,179.428,174.169,17.943,1.5193,0
2026-02-15 15:10:00,6536196751,5803985647,24,up,174.299,154.773,17.43,2.4861,0
2026-02-15 15:15:00,4760535104,5186925998,126,up,126.948,138.318,12.695,12.6072,1
2026-02-15 15:20:00,7298883493,6221434580,80,up,194.637,165.905,19.464,8.0845,0
2026-02-15 15:25:00,8142600444,4702816122,4,up,217.136,125.408,21.714,0.4509,0
2026-02-15 15:30:00,7925913862,4895045968,148,up,211.358,130.535,21.136,14.8638,0
2026-02-15 15:35:00,7434453978,5851696903,12,up,198.252,156.045,19.825,1.2446,0
2026-02-15 15:40:00,6737885653,5973567750,32,up,179.677,159.295,17.968,3.2112,0
2026-02-15 15:45:00,6136637497,4784590424,21,up,163.644,127.589,16.364,2.124,0
2026-02-15 15:50:00,7098136543,5366598200,16,up,189.284,143.109,18.928,1.6671,0
2026-02-15 15:55:00,8270758914,5215893413,29,up,220.554,139.09,22.055,2.9939,0
2026-02-15 16:00:00,7692684369,5296493482,12,up,205.138,141.24,20.514,1.2594,0
2026-02-15 16:05:00,6378835099,6261928498,3,up,170.102,166.985,17.01,0.337,0
2026-02-15 16:10:00,7655862833,6101891187,16,up,204.156,162.717,20.416,1.6779,0
2026-02-15 16:15:00,7846785641,5612092528,18,up,209.248,149.656,20.925,1.8449,0
2026-02-15 16:20:00,6704528307,5256475699,5,up,178.787,140.173,17.879,0.5638,0
2026-02-15 16:25:00,7638352595,4713986472,68,up,203.689,125.706,20.369,6.8574,0
2026-02-15 16:30:00,7552387846,6583624833,6,up,201.397,175.563,20.14,0.6452,0
2026-02-15 16:35:00,6471326731,6024676882,13,up,172.569,160.658,17.257,1.3158,0
2026-02-15 16:40:00,7822008624,5147998354,4,up,208.587,137.28,20.859,0.4208,0
2026-02-15 16:45:00,8004706073,6110729660,19,up,213.459,162.953,21.346,1.9186,0
2026-02-15 16:50:00,8474746118,5577599056,9,up,225.993,148.736,22.599,0.9191,0
2026-02-15 16:55:00,8448421846,5431201084,16,up,225.291,144.832,22.529,1.6798,0
2026-02-15 17:00:00,6260097568,5918767781,6,up,166.936,157.834,16.694,0.636,0
2026-02-15 17:05:00,6655957464,5124488681,1,up,177.492,136.653,17.749,0.1382,0
2026-02-15 17:10:00,7963531740,5392964349,37,up,212.361,143.812,21.236,3.7765,0
2026-02-15 17:15:00,7962407355,5706986218,25,up,212.331,152.186,21.233,2.5617,0
2026-02-15 17:20:00,7963542917,5287870444,10,up,212.361,141.01,21.236,1.0416,0
2026-02-15 17:25:00,10967458341,6076632516,1,up,292.466,162.044,29.247,0.1216,0
2026-02-15 17:30:00,8013801459,6886619889,50,up,213.701,183.643,21.37,5.0169,0
2026-02-15 17:35:00,8522009076,5115848760,4,up,227.254,136.423,22.725,0.4652,0
2026-02-15 17:40:00,5015160952,4501040424,266,up,133.738,120.028,13.374,26.6992,1
2026-02-15 17:45:00,8086252126,4273825386,16,up,215.633,113.969,21.563,1.6281,0
2026-02-15 17:50:00,7216257679,5523434004,10,up,192.434,147.292,19.243,1.0403,0
2026-02-15 17:55:00,8183072298,5177363901,33,up,218.215,138.063,21.822,3.3847,0
2026-02-15 18:00:00,6804457306,5765305838,52,up,181.452,153.741,18.145,5.2357,0
2026-02-15 18:05:00,7286863253,5714503428,11,up,194.316,152.387,19.432,1.1579,0
2026-02-15 18:10:00,7063172806,4542828628,13,up,188.351,121.142,18.835,1.3079,0
2026-02-15 18:15:00,7573686725,4399953415,14,up,201.965,117.332,20.196,1.4192,0
2026-02-15 18:20:00,9583192710,5824754937,63,up,255.552,155.327,25.555,6.388,0
2026-02-15 18:25:00,5819461326,5716414463,29,up,155.186,152.438,15.519,2.9487,0
2026-02-15 18:30:00,8117634171,5337572851,7,up,216.47,142.335,21.647,0.7114,0
2026-02-15 18:35:00,6048555715,4506428080,5,up,161.295,120.171,16.129,0.5114,0
2026-02-15 18:40:00,7075261320,5943189102,6,up,188.674,158.485,18.867,0.6546,0
2026-02-15 18:45:00,8480055537,6483532193,7,up,226.135,172.894,22.613,0.7648,0
2026-02-15 18:50:00,7557852017,5812638147,6,up,201.543,155.004,20.154,0.654,0
2026-02-15 18:55:00,6530029699,5052955123,26,up,174.134,134.745,17.413,2.6861,0
2026-02-15 19:00:00,6856226661,5655072711,3,up,182.833,150.802,18.283,0.3081,0
2026-02-15 19:05:00,8111637974,4702872995,12,up,216.31,125.41,21.631,1.2249,0
2026-02-15 19:10:00,6842670031,6339123481,24,up,182.471,169.043,18.247,2.4524,0
2026-02-15 19:15:00,7694812730,5680244925,8,up,205.195,151.473,20.52,0.8593,0
2026-02-15 19:20:00,7541014655,4431494084,1,up,201.094,118.173,20.109,0.1688,0
2026-02-15 19:25:00,6913559687,5422044806,2,up,184.362,144.588,18.436,0.2134,0
2026-02-15 19:30:00,9429549680,5937728519,3,up,251.455,158.339,25.145,0.3366,0
2026-02-15 19:35:00,8070527120,5400192855,45,up,215.214,144.005,21.521,4.5173,0
2026-02-15 19:40:00,5677371672,5438770388,26,up,151.397,145.034,15.14,2.6814,0
2026-02-15 19:45:00,7667808883,4798528510,1,up,204.475,127.961,20.447,0.1667,0
2026-02-15 19:50:00,6904392181,6007415166,12,up,184.117,160.198,18.412,1.2401,0
2026-02-15 19:55:00,8267190001,5187283289,8,up,220.458,138.328,22.046,0.8164,0
2026-02-15 20:00:00,6786731335,4169399370,21,up,180.98,111.184,18.098,2.1571,0
2026-02-15 20:05:00,7396737202,5374401274,18,up,197.246,143.317,19.725,1.8496,0
2026-02-15 20:10:00,7954488551,6287276058,16,up,212.12,167.661,21.212,1.6402,0
2026-02-15 20:15:00,8279179674,5363822623,9,up,220.778,143.035,22.078,0.9441,0
2026-02-15 20:20:00,6419733233,6798139864,3,up,171.193,181.284,17.119,0.3707,0
2026-02-15 20:25:00,7198948887,5914553365,33,up,191.972,157.721,19.197,3.3906,0
2026-02-15 20:30:00,7072549219,5853661759,52,up,188.601,156.098,18.86,5.2977,0
2026-02-15 20:35:00,6912003690,5538331170,72,up,184.32,147.689,18.432,7.2128,0
2026-02-15 20:40:00,9088908816,5578906809,1,up,242.371,148.771,24.237,0.151,0
2026-02-15 20:45:00,7864483539,5447189046,33,up,209.72,145.258,20.972,3.3668,0
2026-02-15 20:50:00,6365204441,5420968160,32,up,169.739,144.559,16.974,3.2412,0
2026-02-15 20:55:00,8326075752,5983335334,73,up,222.029,159.556,22.203,7.3488,0
2026-02-15 21:00:00,9409940577,4993313919,7,up,250.932,133.155,25.093,0.7289,0
2026-02-15 21:05:00,8429218734,4898771665,33,up,224.779,130.634,22.478,3.3887,0
2026-02-15 21:10:00,6132567030,4866843340,1,up,163.535,129.782,16.354,0.1404,0
2026-02-15 21:15:00,7064189334,7005816819,24,up,188.378,186.822,18.838,2.4941,0
2026-02-15 21:20:00,8640220034,5982981458,10,up,230.406,159.546,23.041,1.0802,0
2026-02-15 21:25:00,6863097480,5830532236,36,up,183.016,155.481,18.302,3.6624,0
2026-02-15 21:30:00,7899437485,4911177597,49,up,210.652,130.965,21.065,4.975,0
2026-02-15 21:35:00,8197170648,6045756052,11,up,218.591,161.22,21.859,1.1346,0
2026-02-15 21:40:00,6665762575,5546314341,18,up,177.754,147.902,17.775,1.8642,0
2026-02-15 21:45:00,7446427179,5769564035,3,up,198.571,153.855,19.857,0.3122,0
2026-02-15 21:50:00,4582859393,4965781286,13,up,122.21,132.421,12.221,1.3485,0
2026-02-15 21:55:00,6578051122,5733181478,11,up,175.415,152.885,17.541,1.1188,0
2026-02-15 22:00:00,7272688663,5338912361,5,up,193.938,142.371,19.394,0.5057,0
2026-02-15 22:05:00,6376995136,5108212469,56,up,170.053,136.219,17.005,5.6221,0
2026-02-15 22:10:00,8969170173,6120521776,4,up,239.178,163.214,23.918,0.4007,0
2026-02-15 22:15:00,6212872759,4587047229,25,up,165.677,122.321,16.568,2.5247,0
2026-02-15 22:20:00,4262375977,6006223978,220,up,113.663,160.166,11.366,22.0857,1
2026-02-15 22:25:00,7617666519,6087028140,60,up,203.138,162.321,20.314,6.0752,0
2026-02-15 22:30:00,8797145960,5031240519,39,up,234.591,134.166,23.459,3.9405,0
2026-02-15 22:35:00,6207724063,5071278288,4,up,165.539,135.234,16.554,0.4844,0
2026-02-15 22:40:00,5128108426,5474457665,170,up,136.75,145.986,13.675,17.0063,1
2026-02-15 22:45:00,7509209754,5815374442,8,up,200.246,155.077,20.025,0.8094,0
2026-02-15 22:50:00,6616642214,5521822880,63,up,176.444,147.249,17.644,6.3904,0
2026-02-15 22:55:00,7915893126,5917654660,30,up,211.09,157.804,21.109,3.0868,0
2026-02-15 23:00:00,7679153726,6815011265,38,up,204.777,181.734,20.478,3.8459,0
2026-02-15 23:05:00,6959804810,5282291180,2,up,185.595,140.861,18.559,0.2222,0
2026-02-15 23:10:00,7562821876,4467253519,21,up,201.675,119.127,20.168,2.1853,0
2026-02-15 23:15:00,7153217762,6182498418,43,up,190.752,164.867,19.075,4.3029,0
2026-02-15 23:20:00,7602165610,6761237338,49,up,202.724,180.3,20.272,4.9438,0
2026-02-15 23:25:00,8095917607,5890118645,0,up,215.891,157.07,21.589,0.0726,0
2026-02-15 23:30:00,8927415134,4890769644,69,up,238.064,130.421,23.806,6.9987,0
2026-02-15 23:35:00,6385966051,5541372654,1,up,170.292,147.77,17.029,0.1108,0
2026-02-15 23:40:00,9419730037,4869996648,23,up,251.193,129.867,25.119,2.3832,0
2026-02-15 23:45:00,5743120980,6058927458,29,up,153.15,161.571,15.315,2.9554,0
2026-02-15 23:50:00,7363393414,4712878978,2,up,196.357,125.677,19.636,0.2839,0
2026-02-15 23:55:00,8029485485,5422413068,1,up,214.12,144.598,21.412,0.123,0
2026-02-16 00:00:00,7752892680,4947071967,38,up,206.744,131.922,20.674,3.8418,0
2026-02-16 00:05:00,6939570432,5710606662,12,up,185.055,152.283,18.506,1.214,0
2026-02-16 00:10:00,7312689974,5377719367,2,up,195.005,143.406,19.501,0.2832,0
2026-02-16 00:15:00,7056299158,5744314419,35,up,188.168,153.182,18.817,3.5957,0
2026-02-16 00:20:00,6969571718,5640086624,47,up,185.855,150.402,18.586,4.7289,0
2026-02-16 00:25:00,8264641887,4959005156,22,up,220.39,132.24,22.039,2.2131,0
2026-02-16 00:30:00,7821313937,6048142017,4,up,208.568,161.284,20.857,0.4396,0
2026-02-16 00:35:00,6876381364,5592083185,0,up,183.37,149.122,18.337,0.0383,0
2026-02-16 00:40:00,8309639887,4957742919,30,up,221.59,132.206,22.159,3.0166,0
2026-02-16 00:45:00,7776569568,7137625425,19,up,207.375,190.337,20.738,1.997,0
2026-02-16 00:50:00,8231575906,5946590362,26,up,219.509,158.576,21.951,2.6303,0
2026-02-16 00:55:00,8066665957,5521549126,41,up,215.111,147.241,21.511,4.1941,0
2026-02-16 01:00:00,6753904490,6580263055,14,up,180.104,175.474,18.01,1.4239,0
